24-0000003278,02-0000089632,180,20160724,20201207,205060.5152,563075.534,대한신호,,1,2,1,5502766,1,2020-0101-109,24-003278,7469,1,2
24-0000003276,02-0000089624,180,20160724,20201207,205065.8902,563088.3465,대한신호,,1,2,1,5502765,1,2020-0101-109,24-003276,7467,1,2
24-0000006422,02-0000135999,0,20191206,20201208,205343.207,561007.4043,대한신호,0,1,2,1,5418353,1,2020-0101-109,24-006422,10758,1,2
24-0000003411,02-0000084431,180,20120203,20201208,205693.1744,560663.1625,대한신호,,1,2,1,5427081,1,2020-0101-109,24-003411,6829,1,2
24-0000004699,02-0000084822,180,20140806,20201212,205356.9071,561654.6117,대한신호,,1,2,1,5419383,1,2020-0101-109,24-004699,6900,1,2
24-0000018003,02-0000216153,,20201229,20201229,206500.1966,562823.8279,대한신호㈜,,1,2,1,5532613,1,2019-0201-120,24-018003,22731,,1
24-0000018002,02-0000216152,,20201229,20201229,206486.5091,562816.1404,대한신호㈜,,1,2,1,5532611,1,2019-0201-120,24-018002,22730,,1
24-0000018046,02-0000020303,,20210203,20210203,193285.5715,542891.4938,,,1,2,1,2172224,1,2020-0201-119,24-018046,22774,,1
24-0000018045,02-0000216864,,20210203,20210203,193273.0134,542889.2394,,,1,2,1,2172121,1,2020-0201-119,24-018045,22773,,1
24-0000018044,02-0000020308,,20210203,20210203,193296.5134,542864.1769,,,1,2,1,2172225,1,2020-0201-119,24-018044,22772,,1
24-0000018043,02-0000020298,,20210203,20210203,193200.4547,543002.2597,,,1,2,1,2172052,1,2020-0201-119,24-018043,22771,,1
24-0000018138,02-0000217958,,20210405,20210405,190300.0381,540585.0843,신흥트레픽,,1,2,1,2017261,1,2020-0201-103,24-018138,22866,,1
24-0000018137,02-0000217956,,20210405,20210405,190291.0982,540604.6772,신흥트레픽,,1,2,1,2017271,1,2020-0201-103,24-018137,22865,,1
24-0000018131,02-0000108063,,20210405,20210405,190389.9701,540329.6315,신흥트레픽,,1,2,1,2017411,1,2020-0201-103,24-018131,22859,,1
24-0000006790,02-0000008120,180,20180720,20210305,194091.3963,556399.8009,대한신호㈜,0,1,2,1,2389821,1,2021-0101-002,24-006790,12540,1,2
24-0000018132,02-0000166483,,20210405,20210405,190395.1576,540306.944,신흥트레픽,,1,2,1,2017412,1,2020-0201-103,24-018132,22860,,1
24-0000018199,02-0000218182,,,,185856.7943,541705.4327,,,1,2,1,1029391,1,,24-018199,22927,,1
24-0000007156,02-0000168491,180,20111219,20210305,191905.5123,554541.2432,대한신호㈜,0,1,2,1,2345456,1,2021-0101-002,24-007156,12832,1,2
24-0000007155,02-0000168490,180,20111219,20210305,191909.2623,554547.0557,대한신호㈜,0,1,2,1,2345455,1,2021-0101-002,24-007155,12831,1,2
24-0000006753,02-0000165827,180,20101210,20210305,192950.447,558343.0933,대한신호㈜,0,1,2,1,2463513,1,2021-0101-002,24-006753,12524,1,2
24-0000000497,02-0000105395,180,20101210,20210305,192958.5125,558477.9312,대한신호㈜,,1,2,1,2463544,1,2021-0101-002,24-000497,8729,1,2
24-0000008779,02-0000126524,270,20130115,20210305,190594.4878,553732.8426,대한신호㈜,0,1,2,1,2313898,1,2021-0101-002,24-008779,9989,1,2
24-0000018158,02-0000217998,,20210415,20210415,204269.6626,557815.5146,대한신호,,1,2,1,4492112,1,2021-0201-028,24-018158,22886,,1
24-0000018253,02-0000218426,,20210507,20210507,190010.4186,546649.449,신흥트래픽㈜,,1,2,1,2109671,1,2020-1701-009,24-018253,22981,,1
24-0000019543,02-0000220444,,20220525,20220525,193402.2125,543414.3312,한길HC,,1,2,1,2173432,1,2022-0101-001,24-019543,24271,,1
24-0000009782,02-0000134275,180,20130926,20200508,191451.5875,546185.7375,신흥IND,,6,2,1,2138584,1,2020-0101-080,24-009782,14510,1,2
24-0000018159,02-0000217997,,20210415,20210415,204283.8501,557819.2021,대한신호,,1,2,1,4492213,1,2021-0201-028,24-018159,22887,,1
24-0000018157,02-0000217999,,20210415,20210415,204271.1001,557808.9521,대한신호,,1,2,1,4492111,1,2021-0201-028,24-018157,22885,,1
24-0000018156,02-0000218000,,20210415,20210415,204276.7509,557793.1589,대한신호,,1,2,1,4492101,1,2021-0201-028,24-018156,22884,,1
24-0000018155,02-0000218001,,20210415,20210415,204282.0009,557795.8151,대한신호,,1,2,1,4492201,1,2021-0201-028,24-018155,22883,,1
24-0000018154,02-0000217995,,20210415,20210415,204299.1527,557804.6205,대한신호,,1,2,1,4492212,1,2021-0201-028,24-018154,22882,,1
24-0000018153,02-0000217994,,20210415,20210415,204298.4027,557808.933,대한신호,,1,2,1,4492211,1,2021-0201-028,24-018153,22881,,1
24-0000018152,02-0000217989,,20210415,20210415,204367.0338,557858.7314,대한신호,,1,2,1,4492324,1,2021-0201-028,24-018152,22880,,1
24-0000018151,02-0000217987,,20210415,20210415,204385.6438,557864.7661,대한신호,,1,2,1,4492422,1,2021-0201-028,24-018151,22879,,1
24-0000018150,02-0000217984,,20210415,20210415,204387.0188,557878.4536,대한신호,,1,2,1,4492421,1,2021-0201-028,24-018150,22878,,1
24-0000001075,02-0000036758,180,20070601,20210613,203575.1732,543804.7308,정우신호테크,,1,2,1,4174714,1,2021-0101-039,24-001075,3686,1,4
24-0000018310,02-0000030833,,20210612,20210612,205095.3076,538430.3741,,,1,2,1,5003834,1,2021-0101-039,24-018310,23038,,1
24-0000001074,02-0000036745,180,20070601,20210613,203556.4125,543789.9687,삼일안전시스템,,1,2,1,4174704,1,2021-0101-039,24-001074,3685,1,4
24-0000018307,02-0000218571,,20210612,20210612,203533.4,545539.2062,,,1,2,1,41777510,1,2021-0101-039,24-018307,23035,,1
24-0000018306,02-0000218572,,20210612,20210612,203539.2125,545509.3312,,,1,2,1,41777510,1,2021-0101-039,24-018306,23034,,1
24-0000018305,02-0000218570,,20210612,20210612,203556.525,545514.6437,,,1,2,1,4177759,1,2021-0101-039,24-018305,23033,,1
24-0000017226,02-0000135842,,20200226,20210612,203671.825,541151.8687,㈜신흥트래픽,,1,2,1,4078983,1,2021-0101-039,24-017226,21954,,4
24-0000017227,02-0000171595,,20200226,20210612,203673.95,541141.104,㈜신흥트래픽,,1,2,1,4078973,1,2021-0101-039,24-017227,21955,,4
24-0000002455,02-0000029780,180,20201228,20201228,192968.8107,544334.7042,대한신호,,1,2,1,2165519,1,2021-0101-043,24-002455,3265,1,2
24-0000018362,02-0000022584,,20201228,20201228,196229.5,542158.8937,대한신호,,1,2,1,3130183,1,2021-0101-043,24-018362,23090,,1
24-0000006019,02-0000084585,180,20200430,20200430,207175.675,563408.5813,대한신호㈜,0,1,2,1,55530311,1,2019-0201-121,24-006019,6861,1,1
24-0000006027,02-0000084594,180,20200430,20200430,207167.9875,563404.0875,대한신호㈜,0,1,2,1,55439310,1,2019-0201-121,24-006027,6862,1,1
24-0000018098,02-0000116220,,20200430,20200430,207252.5286,563519.1019,대한신호㈜,,1,2,1,5553152,1,2019-0201-121,24-018098,22826,,1
24-0000018099,02-0000207544,,20200430,20200430,207327.0241,563612.8417,대한신호㈜,,1,2,1,5553371,1,2019-0201-121,24-018099,22827,,1
24-0000018101,02-0000158610,,20200430,20200430,207338.5375,563632.325,대한신호㈜,,1,2,1,5553373,1,2019-0201-121,24-018101,22829,,1
24-0000018105,02-0000084749,,20200430,20200430,207490.3642,563816.5514,대한신호㈜,,1,2,1,5554611,1,2019-0201-121,24-018105,22833,,1
24-0000018104,02-0000207542,,20200430,20200430,207389.8307,563737.2308,대한신호㈜,,1,2,1,5553492,1,2019-0201-121,24-018104,22832,,1
24-0000001876,02-0000008487,180,20161226,20210305,192358.9898,554515.7134,대한신호㈜,,1,2,1,2355354,1,2021-0101-002,24-001876,861,1,2
24-0000009776,02-0000004126,180,20171214,20211222,185620.7722,550629.4595,한길HC,,1,2,1,12178710,1,2021-0201-091,24-009776,14504,1,4
24-0000001386,02-0000062120,180,20201028,20201028,191627.7875,547015.8562,대한신호,,1,2,1,22309510,1,2020-0201-002,24-001386,5274,1,1
24-0000014262,02-0000112915,180,20201028,20201028,191602.15,547012.6187,대한신호,,1,2,1,2230858,1,2020-0201-002,24-014262,18990,1,1
24-0000001222,02-0000062133,180,20201028,20201028,191591.2375,547028.4937,대한신호,,1,2,1,2230855,1,2020-0201-002,24-001222,5278,1,1
24-0000001283,02-0000113066,180,20201028,20201028,191587.1839,547039.3809,대한신호,,1,2,1,2230853,1,2020-0201-002,24-001283,9381,1,1
24-0000018577,02-0000139590,,20201028,20201028,191607.6,547073.8562,대한신호,,1,2,1,2230861,1,2020-0201-002,24-018577,23305,,1
24-0000018576,02-0000207640,,20201028,20201028,191627.925,547071,대한신호,,1,2,1,2230961,1,2020-0201-002,24-018576,23304,,1
24-0000001252,02-0000062118,180,20201028,20201028,191637.675,547034.8437,대한신호,,1,2,1,2230957,1,2020-0201-002,24-001252,5271,1,1
24-0000012637,02-0000101865,180,20161205,20201127,203826.3125,554142.6312,신흥IND,,1,2,1,43842710,1,2020-0401-016,24-012637,17365,1,4
24-0000012633,02-0000114315,180,20161205,20201127,203792.125,554120.1687,신흥IND,,1,2,1,4384279,1,2020-0401-016,24-012633,17361,1,4
24-0000012632,02-0000071649,180,20170928,20201127,203791.875,554144.6062,신흥IND,,1,2,1,43842710,1,2020-0401-016,24-012632,17360,1,4
24-0000002933,02-0000114344,180,20161231,20201204,203925.6625,553722.5312,신흥IND,,1,2,1,4383496,1,2020-0401-016,24-002933,9473,1,4
24-0000002941,02-0000071869,180,20160603,20201204,203894.45,553724.5187,한길에이치씨,,1,2,1,4383495,1,2020-0401-016,24-002941,5953,1,4
24-0000014359,02-0000196726,180,20171110,20201211,203360.3625,552455.0687,대한신호,,1,2,1,43713410,1,2020-0401-016,24-014359,19087,1,4
24-0000006575,02-0000101782,180,20101126,20201207,205090.762,552607.6903,한길,0,1,2,1,5301878,1,2020-0401-016,24-006575,8342,1,4
24-0000006572,02-0000114147,180,20111121,20201207,205065.3881,552612.2126,,,1,2,1,5301777,1,2020-0401-016,24-006572,9458,1,4
24-0000006571,02-0000069756,180,20101126,20201207,205049.9957,552586.5088,한길,0,1,2,1,5301766,1,2020-0401-016,24-006571,5808,1,4
24-0000006576,02-0000215335,180,20111121,20201207,205088.45,552587.6812,,,1,2,1,5301866,1,2020-0401-016,24-006576,5826,1,4
24-0000006570,02-0000169653,180,20111121,20201207,205064.3011,552580.6249,,,1,2,1,5301767,1,2020-0401-016,24-006570,5810,1,4
24-0000019572,02-0000220474,,20220701,20220701,215623.2625,550918.1937,대한신호,,1,2,1,7218836,1,2016-0201-012,24-019572,24300,,1
24-0000019571,02-0000220473,,20220701,20220701,215613.9125,550933.5687,대한신호,,1,2,1,7218835,1,2016-0201-012,24-019571,24299,,1
24-0000007181,02-0000168547,180,20110804,20220701,215152.5413,550838.1706,대한신호,0,1,2,1,7208914,1,2016-0201-012,24-007181,12850,1,2
24-0000007180,02-0000168546,180,20110804,20220701,215156.475,550846.3187,대한신호,0,1,2,1,7208915,1,2016-0201-012,24-007180,12851,1,2
24-0000007179,02-0000218055,180,20110804,20220701,215157.5,550881.8937,대한신호,0,1,2,1,72089212,1,2016-0201-012,24-007179,12848,1,2
24-0000007178,02-0000168545,180,20110804,20220701,215154.717,550889.0003,대한신호,0,1,2,1,72089211,1,2016-0201-012,24-007178,12849,1,2
24-0000019586,02-0000220511,,20210615,20210615,190714.0419,547840.5856,진우산전㈜,,1,2,1,2222013,1,2021-0201-048,24-019586,24314,,1
24-0000019581,02-0000147916,,20201115,20201115,204059.9875,561052.9188,대한신호,,1,2,1,4488762,1,2020-0201-135,24-019581,24309,,1
24-0000019588,02-0000114169,,20210615,20210615,190690.2647,547843.4062,진우산전㈜,,1,2,1,2222015,1,2021-0201-048,24-019588,24316,,1
24-0000019587,02-0000070801,,20210615,20210615,190711.0625,547846.9062,진우산전㈜,,1,2,1,2222014,1,2021-0201-048,24-019587,24315,,1
24-0000019584,02-0000070667,,20210615,20210615,190706.0419,547834.4606,진우산전㈜,,1,2,1,2222011,1,2021-0201-048,24-019584,24312,,1
24-0000019580,02-0000147915,,20201115,20201115,204066.075,561062.1438,대한신호,,1,2,1,4488761,1,2020-0201-135,24-019580,24308,,1
24-0000019583,02-0000087429,,20201115,20201115,204165.025,561084.8563,대한신호,,1,2,1,4488962,1,2020-0201-135,24-019583,24311,,1
24-0000019582,02-0000116641,,20201115,20201115,204152.425,561092.4688,대한신호,,1,2,1,4488961,1,2020-0201-135,24-019582,24310,,1
24-0000010739,02-0000047568,180,20161205,20191125,213402.9333,551025.2145,(주)대한신호,,1,2,1,62784510,1,2019-0201-117,24-010739,15467,1,4
24-0000002781,02-0000053375,180,20130625,20191210,212259.9625,549084.2312,양광시스템,,6,2,1,6254168,1,2019-0101-063,24-002781,4686,1,2
24-0000002764,02-0000052883,180,20070601,20191211,212910.4875,548675.0187,양광시스템,,1,2,1,6263488,1,2019-0101-063,24-002764,4621,1,2
24-0000002765,02-0000111572,180,20070601,20191211,212905.8125,548657.7187,양광시스템,,1,2,1,6263483,1,2019-0101-063,24-002765,9244,1,2
24-0000003463,02-0000052880,180,20070601,20191211,212899.775,548665.5812,양광시스템,,1,2,1,62634810,1,2019-0101-063,24-003463,4620,1,2
24-0000000357,02-0000110614,180,20191211,20191211,212044.475,544552.4562,양광시스템,,1,2,1,61457610,1,2019-0101-063,24-000357,9179,1,2
24-0000007213,02-0000168574,180,20110923,20191210,215372.0769,550502.9786,양광시스템,,1,2,1,7217356,1,2019-0101-063,24-007213,12894,1,2
24-0000000812,02-0000018733,180,20160511,20191216,206111.1813,539698.1879,양광시스템,,1,2,1,5025888,1,2019-0101-063,24-000812,2233,1,2
24-0000010837,02-0000159666,180,20140801,20191216,210482.4433,540786.2419,양광시스템,,1,2,1,6018609,1,2019-0101-063,24-010837,15565,1,2
24-0000010810,02-0000179529,180,20120610,20191216,210469.0058,540828.1794,양광시스템,,6,2,1,6018515,1,2019-0101-063,24-010810,15538,1,2
24-0000001156,02-0000039277,180,20070601,20191122,205273.3118,544675.3526,신흥트래픽㈜,,1,2,1,5115185,1,2019-0101-063,24-001156,3886,1,2
24-0000010510,02-0000033469,180,20131201,20191127,203931.3067,542076.9428,신흥트래픽㈜,,1,2,1,4180569,1,2019-0101-063,24-010510,15238,1,2
24-0000010505,02-0000033475,180,20131201,20191127,203949.5972,542111.8912,신흥트래픽㈜,,1,2,1,4180578,1,2019-0101-063,24-010505,15233,1,2
24-0000010506,02-0000134392,180,20131201,20191127,203964.6375,542106.8437,신흥트래픽㈜,,1,2,1,4180577,1,2019-0101-063,24-010506,15234,1,2
24-0000010549,02-0000157674,180,20191114,20191114,205556.9815,545496.9298,신흥트래픽㈜,,1,2,1,5117745,1,2019-0101-063,24-010549,15277,1,2
24-0000001322,02-0000126784,180,20070601,20191106,203413.941,542097.1032,대한신호,,1,2,1,4170461,1,2019-0401-001,24-001322,10128,1,4
24-0000016886,02-0000004047,,20200311,20200311,193029.05,551542.3937,대한신호,,1,2,1,2269755,1,2020-0101-005,24-016886,21614,,1
24-0000016885,02-0000004212,,20200311,20200311,193022.175,551531.4562,대한신호,,1,2,1,2269652,1,2020-0101-005,24-016885,21613,,1
24-0000016884,02-0000004048,,20200311,20200311,193019.3625,551519.7062,대한신호,,1,2,1,2269651,1,2020-0101-005,24-016884,21612,,1
24-0000016883,02-0000134175,,20200311,20200311,193027.2375,551507.3312,대한신호,,1,2,1,2269754,1,2020-0101-005,24-016883,21611,,1
24-0000014222,02-0000196579,180,20200203,20200203,194784.4964,549722.0687,대한신호,,1,2,1,3205297,1,2020-0101-005,24-014222,18950,1,2
24-0000011808,02-0000004076,180,20151122,20200203,194774.8611,549707.7189,대한신호,,6,2,1,3205193,1,2020-0101-005,24-011808,16536,1,2
24-0000011806,02-0000004073,180,20161220,20200203,194768.6111,549663.8439,대한신호,,1,2,1,3205184,1,2020-0101-005,24-011806,16534,1,2
24-0000016827,02-0000005696,,20200311,20200311,191564.3894,552435.0217,대한신호,,1,2,1,2331736,1,2020-0101-005,24-016827,21555,,1
24-0000016826,02-0000005698,,20200311,20200311,191557.6394,552441.6467,대한신호,,1,2,1,2331735,1,2020-0101-005,24-016826,21554,,1
24-0000016825,02-0000005699,,20200311,20200311,191537.1394,552435.5842,대한신호,,1,2,1,2331734,1,2020-0101-005,24-016825,21553,,1
24-0000016824,02-0000005700,,20200311,20200311,191535.2019,552427.9592,대한신호,,1,2,1,2331733,1,2020-0101-005,24-016824,21552,,1
24-0000016823,02-0000004499,,20200311,20200311,191535.4519,552418.0842,대한신호,,1,2,1,2331732,1,2020-0101-005,24-016823,21551,,1
24-0000016822,02-0000004500,,20200311,20200311,191537.2644,552407.2717,대한신호,,1,2,1,2331731,1,2020-0101-005,24-016822,21550,,1
24-0000000569,02-0000010456,180,20171130,20200630,197281.0225,550363.3015,삼일,,1,2,1,3257224,1,2020-0101-005,24-000569,1092,1,4
24-0000003866,02-0000205158,180,20161215,20200630,194487.5465,550190.6374,신흥IND,,1,2,1,2296685,1,2020-0101-005,24-003866,11011,1,4
24-0000003867,02-0000139666,180,20091201,20200630,194505.993,550197.2799,한길에이치씨,,1,2,1,2296684,1,2020-0101-005,24-003867,11013,1,4
24-0000016819,02-0000050565,,20200630,20200630,197368.3934,549846.3292,대한신호,,1,2,1,3256311,1,2020-0101-005,24-016819,21547,,1
24-0000016818,02-0000050555,,20200630,20200630,197370.2684,549871.2042,대한신호,,1,2,1,3256327,1,2020-0101-005,24-016818,21546,,1
24-0000010553,02-0000037898,180,20190304,20190304,203888.2321,546483.5871,신흥트래픽,,1,2,1,4189446,1,2019-0101-025,24-010553,15281,1,2
24-0000009392,02-0000177269,180,20170525,20170525,200410.6605,543266.1527,,,1,2,1,4113404,1,2016-0201-068,24-009392,14120,1,4
24-0000013823,02-0000196246,180,20170525,20170525,200415.0354,543348.6588,대한신호㈜,,1,2,1,4113412,1,2016-0201-068,24-013823,18551,1,1
24-0000017100,02-0000002939,,20200607,20200607,191407.2044,551154.1416,대한신호,,1,2,1,2238485,1,2020-0101-016,24-017100,21828,,1
24-0000017116,02-0000013398,,20200925,20200925,191191.8878,552224.2207,대한신호,,1,2,1,2330091,1,2020-0101-016,24-017116,21844,,1
24-0000017104,02-0000007228,,20200607,20200607,191076.4235,550745.318,대한신호,,1,2,1,2227791,1,2020-0101-016,24-017104,21832,,1
24-0000004753,02-0000220718,180,20140806,20201212,205329.025,561663.6688,대한신호,,1,2,1,5419384,1,2020-0101-109,24-004753,6894,1,2
24-0000008130,02-0000127236,0,20160711,20201207,204017.6799,565468.465,대한신호,,1,2,1,4587644,1,2020-0101-109,24-008130,10298,1,2
24-0000003097,02-0000103015,180,20151125,20201208,205453.6882,560581.9169,대한신호,,6,2,1,5417563,1,2020-0101-109,24-003097,8473,1,2
24-0000012389,02-0000086405,180,20201212,20201212,205429.7301,561303.5333,대한신호,,1,2,1,5419515,1,2020-0101-109,24-012389,17117,1,2
24-0000003136,02-0000116507,180,20160703,20201212,205393.6682,561315.8313,대한신호,,1,2,1,54194110,1,2020-0101-109,24-003136,9631,1,2
24-0000003242,02-0000092436,180,20160703,20201212,205400.2487,561330.1618,대한신호,,1,2,1,5419419,1,2020-0101-109,24-003242,7693,1,2
24-0000000505,02-0000086402,180,20160703,20201212,205421.9176,561339.7833,대한신호,,1,2,1,5419417,1,2020-0101-109,24-000505,7138,1,2
24-0000017647,02-0000083349,,20201202,20201202,204835.57,558833.5254,대한신호,,1,2,1,5404314,1,2020-0101-109,24-017647,22375,,1
24-0000017646,02-0000082889,,20201202,20201202,204845.8825,558851.7129,대한신호,,1,2,1,5404321,1,2020-0101-109,24-017646,22374,,1
24-0000004509,02-0000086334,180,20160922,20201202,204675.2125,560749.45,대한신호,,1,2,1,4497993,1,2020-0101-109,24-004509,7132,1,2
24-0000013657,02-0000194055,180,20201208,20201208,206321.225,558809.1562,대한신호,,1,2,1,5434215,1,2020-0101-109,24-013657,18385,1,2
24-0000006288,02-0000086510,180,20160614,20201208,205500.8563,561033.4663,대한신호,0,1,2,1,5418659,1,2020-0101-109,24-006288,7160,1,2
24-0000008241,02-0000086569,180,20150702,20201212,202454.0724,561914.2827,대한신호,0,1,2,1,4550535,1,2020-0101-109,24-008241,7183,1,2
24-0000000249,02-0000083571,180,20160802,20201208,206453.075,560053.7562,대한신호,,1,2,1,5436562,1,2020-0101-109,24-000249,6728,1,2
24-0000008665,02-0000089447,270,20130123,20200828,205374.8214,562818.3186,대한신호,0,1,2,1,5512313,1,2020-0101-109,24-008665,7445,1,2
24-0000008664,02-0000089397,45,20130123,20200828,205372.9875,562831.1688,대한신호,0,1,2,1,5512312,1,2020-0101-109,24-008664,7438,1,2
24-0000004814,02-0000077976,180,20080806,20210630,202814.8398,556017.4388,대한신호,,1,2,1,4368255,1,2021-0201-026,24-004814,6353,1,4
24-0000000470,02-0000077909,180,20200301,20210630,202876.71,555930.4588,대한신호,0,1,2,1,4368333,1,2021-0201-026,24-000470,6350,1,4
24-0000018349,02-0000031346,,20210318,20210318,189793.1919,545711.9092,신흥트래픽,,1,2,1,2107292,1,2021-0101-005,24-018349,23077,,1
24-0000018348,02-0000031345,,20210318,20210318,189783.8794,545736.4092,신흥트래픽,,1,2,1,2107291,1,2021-0101-005,24-018348,23076,,1
24-0000018347,02-0000031330,,20210318,20210318,189872.3794,545784.2842,신흥트래픽,,1,2,1,2108302,1,2021-0101-005,24-018347,23075,,1
24-0000018346,02-0000031329,,20210318,20210318,189852.8169,545796.0342,신흥트래픽,,1,2,1,2108301,1,2021-0101-005,24-018346,23074,,1
24-0000010225,02-0000059112,180,20151130,20210317,188230.0875,545968.1062,신흥트래픽,,6,2,1,1178146,1,2021-0101-005,24-010225,14953,1,2
24-0000018371,02-0000079964,,,,208586.9778,554566.9012,,,1,2,1,5375861,1,,24-018371,23099,,1
24-0000018103,02-0000207533,,20200430,20200430,207407.3932,563732.9183,대한신호㈜,,1,2,1,5553491,1,2019-0201-121,24-018103,22831,,1
24-0000018375,02-0000080024,,,,208552.2232,554414.6517,,,1,2,1,5375732,1,,24-018375,23103,,1
24-0000018381,02-0000070111,,,,204844.2028,551781.7262,,,1,2,1,5300304,1,,24-018381,23109,,1
24-0000010252,02-0000015502,180,20160923,20210323,190223.4843,544538.3954,신흥트래픽,,1,2,1,2115051,1,2021-0101-041,24-010252,14980,1,2
24-0000008448,02-0000137405,45,20121020,20210323,189752.2375,544297.0312,신흥트래픽,0,1,2,1,2105103,1,2021-0101-041,24-008448,10795,1,2
24-0000009090,02-0000176522,180,20130429,20210323,190300.6035,544626.9705,신흥트래픽,,1,2,1,2115277,1,2021-0101-041,24-009090,13818,1,2
24-0000009502,02-0000177455,180,20210322,20210322,185597.1246,545899.7163,신흥트래픽,,1,2,1,1118829,1,2021-0101-041,24-009502,14230,1,2
24-0000007327,02-0000169292,180,20110328,20210322,185446.325,545843.0687,신흥트래픽,0,3,2,1,1118518,1,2021-0101-041,24-007327,12982,1,2
24-0000008246,02-0000068278,0,20120531,20210324,188499.5,546543.9375,신흥트래픽,0,1,2,1,1179653,1,2021-0101-041,24-008246,5733,1,2
24-0000017113,02-0000177369,,20200622,20200622,196904.105,547439.6223,대한신호,,1,2,1,3241432,1,2020-0101-016,24-017113,21841,,1
24-0000017099,02-0000004117,,20200607,20200607,191419.6476,551163.9711,대한신호,,1,2,1,2238484,1,2020-0101-016,24-017099,21827,,1
24-0000017115,02-0000162872,,20200622,20200622,196929.5027,547411.4405,대한신호,,1,2,1,3241539,1,2020-0101-016,24-017115,21843,,1
24-0000017114,02-0000162865,,20200622,20200622,196947.4004,547430.9292,대한신호,,1,2,1,3241538,1,2020-0101-016,24-017114,21842,,1
24-0000017112,02-0000177368,,20200622,20200622,196915.0141,547455.1337,대한신호,,1,2,1,3241442,1,2020-0101-016,24-017112,21840,,1
24-0000017111,02-0000156601,,20200607,20200607,191065.2872,550730.943,대한신호,,1,2,1,2227796,1,2020-0101-016,24-017111,21839,,1
24-0000017110,02-0000156601,,20200607,20200607,191067.3326,550730.6021,대한신호,,1,2,1,2227795,1,2020-0101-016,24-017110,21838,,1
24-0000017109,02-0000156600,,20200607,20200607,191056.7076,550740.7725,대한신호,,1,2,1,2227794,1,2020-0101-016,24-017109,21837,,1
24-0000017098,02-0000004117,,20200607,20200607,191419.8749,551165.562,대한신호,,1,2,1,2238483,1,2020-0101-016,24-017098,21826,,1
24-0000017097,02-0000004118,,20200607,20200607,191413.6817,551172.9484,대한신호,,1,2,1,2238482,1,2020-0101-016,24-017097,21825,,1
24-0000017096,02-0000004118,,20200607,20200607,191415.6704,551172.7779,대한신호,,1,2,1,2238481,1,2020-0101-016,24-017096,21824,,1
24-0000018041,02-0000139814,,20210203,20210203,193188.2047,543021.6347,,,1,2,1,2172051,1,2020-0201-119,24-018041,22769,,1
24-0000001244,02-0000061189,180,20131025,20200403,197432.925,549096.8687,대한신호,,1,2,1,3254562,1,2020-0101-016,24-001244,5226,1,2
24-0000018018,02-0000096726,,20210203,20210203,193096.4137,543192.2295,,,1,2,1,2162884,1,2020-0201-119,24-018018,22746,,1
24-0000001972,02-0000005041,180,20171115,20200925,193386.5099,549790.4207,한길,,1,2,1,2276401,1,2020-0101-016,24-001972,551,1,4
24-0000018040,02-0000020296,,20200203,20200203,193187.1422,542995.4472,,,1,2,1,2172041,1,2020-0201-119,24-018040,22768,,1
24-0000018017,02-0000172829,,20200203,20200203,193087.7969,543176.1375,,,1,2,1,2162883,1,2020-0201-119,24-018017,22745,,1
24-0000018142,02-0000217961,,20210405,20210405,190307.9756,540604.3343,신흥트레픽,,1,2,1,2017273,1,2020-0201-103,24-018142,22870,,1
24-0000018141,02-0000217961,,20210405,20210405,190306.1631,540604.6468,신흥트레픽,,1,2,1,2017272,1,2020-0201-103,24-018141,22869,,1
24-0000017905,02-0000215894,,20201227,20201227,192120.9161,542769.2057,대한신호,,1,2,1,2142801,1,2020-0501-007,24-017905,22633,,1
24-0000017904,02-0000215893,,20201227,20201227,192133.7286,542757.7682,대한신호,,1,2,1,2142901,1,2020-0501-007,24-017904,22632,,1
24-0000017903,02-0000125698,,20201227,20201227,193026.3217,542967.193,대한신호,,1,2,1,2162641,1,2020-0501-007,24-017903,22631,,1
24-0000017902,02-0000215892,,20201227,20201227,193030.4467,542978.068,대한신호,,1,2,1,2162741,1,2020-0501-007,24-017902,22630,,1
24-0000017901,02-0000215891,,20201227,20201227,192912.9125,542950.6437,대한신호,,1,2,1,2162441,1,2020-0501-007,24-017901,22629,,1
24-0000018844,02-0000149201,,20210930,20210930,189953.8204,545517.3678,신흥트래픽,,1,2,1,2107555,1,2021-0101-084,24-018844,23572,,1
24-0000016306,02-0000203203,,20191115,20191115,202123.712,560959.5951,(주)신흥트래픽,,1,2,1,4448841,1,2019-0101-052,24-016306,21034,,1
24-0000018843,02-0000149200,,20210930,20210930,189937.6954,545509.8678,신흥트래픽,,1,2,1,2107554,1,2021-0101-084,24-018843,23571,,1
24-0000018842,02-0000149196,,20210930,20210930,189971.1954,545485.5553,신흥트래픽,,1,2,1,2107541,1,2021-0101-084,24-018842,23570,,1
24-0000018841,02-0000149202,,20210930,20210930,189966.6442,545526.5809,신흥트래픽,,1,2,1,2107553,1,2021-0101-084,24-018841,23569,,1
24-0000018840,02-0000149197,,20210930,20210930,189975.4567,545503.6434,신흥트래픽,,1,2,1,2107552,1,2021-0101-084,24-018840,23568,,1
24-0000018839,02-0000149197,,20210930,20210930,189974.9567,545505.5184,신흥트래픽,,1,2,1,2107551,1,2021-0101-084,24-018839,23567,,1
24-0000018838,02-0000181033,,20210928,20210928,188727.8319,546732.0894,신흥트래픽,,1,2,1,1189194,1,2021-0101-084,24-018838,23566,,1
